address,balance
rwvyPkSBRbguwp1MBwcR7oUXRM27fVsjk1,111550.4495504482
raXCjHdXuvwwD64mVwJ6xKKhZfENzFeY7e,0.9999999999999999
rLm2Xm79xCpGitjrXJmGabWqaqBhVhwgTf,0
rQKD9ybLF6qAnerF3ubz1unUvQtR7hr2ZC,0
rd5hCjtHrpkHKU8YqCaKPbbwx4n4781Hj,1.000998002996004
rHCxHkiXC5haaz7EoKhSx7LdBCrzUCu2H6,0
rHsx6FiJ2nYEq9Fe3yfjAwSUj6PbqW5w7H,0.9999999999999999
r4dkuAMhRTbfpPorWXxavSi9JPKqRtHazD,1.508481518481518
r9cVyh1EKEWSuVjZHP8paxZv68FDyu8dMQ,0.9999999999999999
rBxYN7Fs9joz3njax9GUzxVTLrfHYSwW8r,1.508481518481518
r4tMoSZ7aBRCg5GocRVn6BBskX9HtE4VJV,1.508481518481518
rw3weLorwhvWM7LwQJADtNqmrYwVHk1rFQ,1.508481518481518
rP9xHDviYf6cQQTuUooB2TJpV6zMkrM5ET,1.508481518481518
rExTo3EgLmV9ajvp3WkrX8BdLDDXvS5UZ5,1.508481518481518
r9quYjqPtcH3s5khvcff64X9hhCwNDTDgg,1.508481518481518
rLj2RwStfVBd55G92WgUDVch7BMULGwjnn,0.9999999999999999
rp3QQ7eACq9BXe1KxwHwvY3QDyKoKeQJxH,11.80314567607399
rEEPTdyHEvTzoM5g1P7i9qNuB972Ys2HJS,0.9999999999999999
rK27jbYM2SHPUgDM1PGPMgeMxBG8JFY5Xm,1.508481518481518
rpSNzeeeh1vePqXuhpvNUTqbfsQR8MJieS,2.526424614346691
rHVqLU6iNHMEUa9NTvdvDnSunMpDphmLUQ,0.9999999999999999
rwfm6YWJELPGTTtN9PPa1Ug1geJfgtAgrU,1.508481518481518
rL3daNsNhDs6WWghh5vJBuqHb4kukDnbm7,1.508481518481518
rUbs2ukKzuPWyqDZ6sjwiofANjAfCW7ATz,0.9999999999999999
rn8fryoTmCgXaMjV95GMoTBKdJ35cTA2Y5,0.9999999999999999
rfsku6JtpYx9QkntGZ6Y7kSQw3Wb4tLK4H,0.9999999999999999
r3DutMHoMHzrVbv6cajL3Foot1L6zysqMh,1.508481518481518
r35bw8T9hKcmUCtPEBndFffYiiUi9V6cv7,20.99999999999999
rN6CerUvVe163mNSL8f4Qn8aL6Q1dpBUoA,1.005988017976029
rMyg6ACvHNoshsCfJtPKYbmjbY5MjJYJya,0.9999999999999999
rLvoUb5pJhQzbenWAAYhcF98ZrfysvTiCw,25.46684868877998
rNAg1ye4NzP8KrwgpEcMvjnzf9RWEU8uQ7,6.011996003996002
rNbXj95QmpbDUkBMeWzqnj2aiePaCmkhDs,0.9999999999999999
rK9dHyceSVm9GniqJ2wswxzrNdzt9i4jcR,0.9999999999999999
rKwSruayr3i9atWjyPU53RBMpNQJwWzF8Q,4.553752247752242
rsncAqoNDS97rAQbEe1hHrnu4pxbmJWvNL,35.97962307543965
rHmKgL74Ds17zWPm5HVe2CE5Uw4ZEhdX4q,1.249750249750249
rUcWStk8aLwj2XtyusZpuEVZcAbbC28g5W,1.249750249750249
rhxMmF4X1zgexwNbvjcEPBDx2tcdGA41jY,1.249750249750249
rLraM3p8HeHdkVdHRHDZqiKTkxVs1e4SMQ,0.9999999999999999
rLBCRy3xTstpWtP3NCtdKiqTaEiKgzMwAs,14.73326972727569
rQNZqNfQcCkoPQ4RJHA9UD67qKHMZtw2cn,0.9999999999999999
rBSjwuqcj1aNbwnyEjsbSMjvNg2xF5JcGn,0.9999999999999999
r4EdpuWwY7AvqQLRg8LpwHtqkhf28aKR5Q,1.249750249750249
r39W6oMEZdsXNKfYpgnTsB4vEPCsMosaBo,0
rfxdFNZ2qvQj6gfyUEsSf7F4gwBzbbHxHL,0
rKZboVzmJTgeeuEmzsKhxp3ojUaTg3vfEN,0.9999999999999999
rVBxrnDDtu6AV3MBQecaWi1KZ99E4ytfb,0.9999999999999999
r4hKx9g8m7KRo1XUczhBSxzjf8ULhofL2q,0
rPJata9sMXuPKhooF6j5xe2K6My5MbusvA,2.999999999999999
raHoKw72DzLMnQZ7sn7gzh9XTWkA6pUBKA,0.9999999999999999
rfaJiGBv5zTU38Xq3CcMAWwLKzET3kFfvZ,0.9999999999999999
rPg5E8QC4EUMuheN8cWTgmS6uPaHdy3SJ1,0.9999999999999999
rph84cUnN5BG6b75pfGqrM5auTWGGSQjnL,0
rsAW5zKiFvFUmkDPX34Xna9pVbviqvB6kq,0.9999999999999999
rPSrbjAFTwxJzfttayR69u47hnUigMgS5o,0.9999999999999999
rnNjzLPgej3h3GCucYi9rnozKSaafKpE5g,0.9999999999999999
rJz25HXpym4bHDJVQ11UcjWWwJR6gDgbjv,1.015083916083915
rw5KZjiKPL7AaYBuRNUFKLNZFv7fdA6eAF,0.9999999999999999
rhfNt3nEspD1wcd2VHz4ahkvvkTbgUyzu1,1.519469531467533
rJ19ycJ5v8iWtjrvwnf7QF64FrJR7xrRMQ,0.9999999999999999
rrhtR9huySLxGtiB418AbxrtujknfQyrbG,0.9999999999999999
rh8NVftvBSBp6111bnXGd1py2LFPSCo3ji,0.9999999999999999
rUnqzUvtu62x5HUwtWdsdrT2jTFhsiHuGR,0.9999999999999999
rGfRd1kkvtHPG6hBBtPwdPemNPjDE4q2a,0.9999999999999999
r468B1mNswoermZjeniLjdARLkDRJx6c4v,1.048951048951048
rPdyvYTZ9fEXALQdYEF8QfFRpKB9rHmcwY,0.9999999999999999
rDDP6UxoXzHEQTkiuuPbAF76SQwkGL5hXf,0.9999999999999999
r4KiXVHMB3DthJBzSF6bzB2MaKL8UexmnR,0
rh3sA95jk7XYBbWzGMiBpeosWgHMJnADAx,0
rJxgwm7fsV5pwyBLkWbM8z55XFsJTbY94T,0
rf6YTJyoi3YwgsEnNSp3TXfMqHeJUWVQyH,0.9999999999999999
rGgYCBFBY6tEtwuto4fFS5x17jr6pCBW5P,0.9999999999999999
r9EwUYYkWTRah5t36HVzKagXbQau5cp3sa,0
rfDumSsk3T8LL5T53yxqvL4N1cTBYa9weH,0.9999999999999999
rPNwSPYTtQKYwHeYzNbqBWy2CSz8crt5hA,0
ragxmBCfsh4MounYUwH3uD74v1D6LFsCGJ,1.000998002996004
rnvJMywyCGhqyH5Hr1TR63dLHvcSg5bx6q,0
rhqnSChBzpqc4KkrksYXpgEi9vkai6m6bf,0.9999999999999999
rwm3dv6XAioCDK38YtNEYBK4cpvrRnbJ7o,0
r4CiZFP4hNyaTC8NvXrhfo5k8zNW8GJVK6,0.9999999999999999
rEkv545CJS755WBJTytUzhenAhouteRnw6,2.001994010983023
rMSerTxhz4ARtdjF933m8i1BRKBjMcWynH,0.998002996004994
rnYbwsLLuoUge5CR4v3GrPkm6YWemdv5on,0
rrpNyFuzQ4cPiXLrfon5ucWGnQRBRpYiAq,0
r3MKYZdF9gMKRQVmvUzyEVGmpZRmZ7FYN9,0.9999999999999999
rGyVd2ABpYAdMhocjZFEy9YN4tuXHGP9FT,0.9999999999999999
rp8odXfTqkm5SZZEn4vtBf6Hv92PM8dJib,0.9999999999999999
rDZVWU4qRo2GWKhecq14qcrJH3c8CSu6Qx,0.9999999999999999
rNUh4s189tCxY5p16RAZHwofhXk9UwZExN,0.9999999999999999
rsnaW7KdeM1bSQbcBATzBpJacdiLo3LFAs,411.2193696303678
rK4UpLZAJEkwbE3qx2ZSVG5REWGHEiNdHp,1.285845154845153
r3rRv7pABGAsEfy63JjvcrfTTi6S9Bts4c,0.9999999999999999
rB9nwSBARdKgPw5CXfJvJVVCmFaoNUMGZy,28774.14151194718
r9CE4Gi2PRCeW8SV7UXav5Vm2uszK3r4SE,1.049950049950049
rs1isush7ZbvepbkBQgEznvGKPEnzhjD3P,0.9999999999999999
rwuiyVwKHQddXwmqfkE6VhNa9vHDs4FPXW,0.9999999999999999
rDevi1Yydsx4htxXgRG42yG3JWBsXgw5Rj,160.3042312582791
rLum7jq288A7LEmt4scZCANkDfyb1RyD4Z,23.60778221778218
rGysHYgp3crAAuvNxyzLLo2FryFd58L2QW,0.9999999999999999
rPNJMV5EK8dw5qPUcQnDn1FoKUA7eFcyd5,0.9999999999999999
rEsZ2Vw78u77cXJBQtjam5YyLw28B4S3Y,0.9999999999999999
r33Med1MjsRyApj9pPPDt95UUEm1S1BY2H,15.42284715284704
rHeLB86V5oyutHPDJc7wGDjsJbF8cgwTV4,0.9999999999999999
r35AehGW75TTok3fJBKNpwohbQBWibNXaD,0.9999999999999999
rLUrP3Xj2b8LNJRrtxyf7LbgiARZPNgpaR,0.9999999999999999
r45bgDhxGVEaezXedFCPhRVTZXASXbSsSb,6618.945874145525
rkGQTQ4vw5t8wnPBo9bxZHRuB7v3cKjcv,130.9461208986885
rPwKf6LNy2rdfU6KBgMRBWyKpC6HATpnHH,0.9999999999999999
rf557Ji92bf1xhRFDoMKwXWhB5g5LsR8Xf,8.451372085142872
rsvSVU4PGY1erjVtkLBGSeK8BnXUUpjs4K,11.75024975024974
rfKnpuStjTvB7c7hccG2YUD2MFeHukyzb5,0.9999999999999999
rpGm13Mbb4RYPF7CBHzpXQLjGrBCbbjwa2,0.9999999999999999
rsvMqWG3J3TWcuFnjR2rNj9KKe78e2nKjV,1.508481518481518
rNqqZSvwMBb7gahP3r8JmB3cjcTH8FFmAk,0.9999999999999999
rsAEwPqEehiYDyEUEtTu5ewejg8FhV8QEW,1.515203796203689
r38GevAQmNWzPg7RFuar8JZBs9SU4MBk6h,117.1480719280714
rHsQUtPFnXeZRkpV8wBiFnw2u643JYVK1x,1.259740259740259
rDUbRbPzpRWYDCD7vySoPcBpbBP8MDTCPY,0.9999999999999999
rHM1ZS287HKgBYJby3csUAMi9PY1FrvaUf,0.9999999999999999
rLdfApEgamXpWXLnUmp8q7xz4bTgdAJjB9,1.508481518481518
rUDmMavsF2jxNmYTsQepevNxSPWU7YPpq2,0.999000999000999
rGoehreYJtqtUvjYuqho4eH7DsGnJEyvLH,475.3269492685188
rLjHmwkLoWzkyQGSVwAMGCdWiBCsYPb7dd,807.6140759240749
rNuy8n6LquyjMJoB3oSgn3bD3d46y1zjZM,0
rakLRdX49htaJskV37osFLM2CNynjUCoMc,8.50148851148851
r49AzZvaiPWxAm27LvcyoiGB3pK5qxkcf,0.9999999999999999
r98AjD7SWKDeeGqLweNkkY69A5SGe2rwwd,0
rEwzjQiZkTCBpeBUpkHFHiuBZZ18wTbTdh,0.9999999999999999
r3QYQdjUqtCxcbEPzbmBH3wqBwbJtzhCXZ,0.9999999999999999
r42eXMNf3uoNNKpHPddyUQtutZENw1B1pm,0.9999999999999999
rpCkoRUgwBGXguscA4gU5VvqdakQpt7yTU,0.9999999999999999
rHo2coBaqHadvfX3JwpfDHkT3ffUDV34pG,0
rab2yaLSdU1qjPt2H4sF8fVZu5gGXdFScX,682.6605923954452
rL8bxgepkmVvaDU85AKF3Yngr7QTazv4xq,0
rGtsPypx356fjgRH2VpwrkE2CqTQkNyLXq,0
rvYXkFB5quXTRbqphE1nCd86zgmsMqDyC,0.9999999999999999
rUdXcTTbESTQDYGdp1QpxRfyaPQNP316Bs,0.9999999999999999
rwUmQ6Yp5jZRfmUtfPnaY5hE1hcdFeaezS,0.9999999999999999
rBRyroqd6YUk57xHaBgRgnZpmMXguY98Rc,0.9999999999999999
rMpoJeymHqrfaQpCSDFhvLNTztqCg7Db1p,807.6140759240749
r4EybLjUCDge8W2DsbrXpn926yqFhj4amo,0
rHLbyQeDF5KAxc5GctJwhWVCHyDSquib2C,0
rhkaCNBU4X937BpjpUTyXzNAUjo1A7XCdU,0.9999999999999999
rPCynYEcWvywPwqCzRvWdUGpqXcZccq71F,0.9999999999999999
raY2gUfrRdBp8EJzeeVhGEFbBBXYRB7BnB,0.9999999999999999
rsE3JJ4VxxndQwzRusS99pmAeYN3bEYZmc,121.8703685616711
rskG16cM1WDCwPva6cpGxnNXGQi6KM6ZVh,0.9999999999999999
rK5Eceg6fJ4G4d7J7E9Q6bP8TCm7zuKe5w,807.6140759240749
rDgEyQxzpQ4WhTmfdTprz1AbCw5ZdFD8pJ,1.508481518481518
rJipdj68vogYhRoYBh26NGdXCsxuTnFTuM,0.9999999999999999
rffufvduC6hBmfamgzHBiKcqEZHf6zcPCe,0.9999999999999999
r9dK3u8RKz4MPMKoycM55c6gfQrH8Q6Aiw,2.508480520478521
rwMjjTg5AkixBxcZfyYdpxLXtRCsCdF1KW,0.9999999999999999
rGMSS6D4PNE9N1Fc3ous4ze2pmogtEr5KP,0.9999999999999999
rwPDnwUuPSXCNaDB1M44w2UCcN7kbtRqUJ,1.508481518481518
rPbKYWUa2j9ve5afKCQQQZ9kH8bXQtv5DA,0
rJFe3uNwf9JUrm9Y1igX6nW1hBYnyjGPmG,652.7807820390245
rU3cwvbADvrscxRcxHCXm7p6QvR5EcEW75,1.508481518481518
rhjn5iCSuaMzdotxeiWEkYaF2cZ6f36gvY,1.508481518481518
rMF2DvYSubSbeFNkmkZKWmoYV1WmJrzBKJ,0.9999999999999999
rDjbVdRN37y1eMiWbmnDw3EWge5wYdFAKN,949.0164885152328
r4JprrbBz127wk9ntsTA245VPJTxDr5DR3,4.058941058941058
rPfdUt1kVGrG9QT87NeGrZqTWoH9sKoYvs,0.9999999999999999
rUMJJEwEwBaB8hNmRpagVy2vygy55CJt1w,351.0158643043749
rPfhKkF3AKUMeuo9XM9kJnzmjaJ1JFyyrH,0.9999999999999999
ruvriH3kZ8FZa5K3FJ75Qf1S9ocAJJmxm,0.999000999000999
rf1diGfd4NoKWP7qohphBAPnhcGL9TqVWn,1.735950049950039
rURAgvqSedtaY2MPZEYUnbxEqD72PVxDcL,16.83195804195792
rsmYqAFi4hQtTY6k6S3KPJZh7axhUwxT31,1.000998002996004
rJugHPctzHf3jAAo5VeD8UCVKV1pbMcoRL,1.156050949050946
rPPPVfgVsMcdDL5LhJy2GVi8bcXdanJSeq,0.9999999999999999
rUJdTNrdhTTGCRRNUXH9Fyk5rVEbgQjN41,0.9999999999999999
rnj7pb4xufEWJPxH3WSwv7ADCoyxdbQCxe,0
rPGEXQnRcu3HTzj9NpvN683mpHh5YBekjx,1.508481518481518
rNS5G8AZKSXtGVCLZePC6w9bAD9mquk2Z2,821.3137062937047
rHxe7HZjVPDNeZuWGRsQkg1ZmQHfcDzr6x,807.6140759240749
rwKkGb1rugqgGsDiC8b54W64ujPSKAPak8,0.9999999999999999
rwYt3ccB4ZPmFGntEaQWMiCiRGZugwxEqo,250.0863789076011
rJUiDLNNDJaeaZybErtqqhZFysk4LwhCj1,3.038961038961038
rNgDapaEeysdkUWao4TTNQ55neCzaXfU17,0.9999999999999999
rahDxdBm2djKJAyNqSjaBVDVw5oiUukA7N,7.852147852147847
rEGsGqwiu8xnS8tL9pKNrMxbNM5Xbu55RP,1.040999000999
rLPdbVWPRtpYopq4FK3xWepXbFmCNd6fgg,202.0784128229914
rKrS6MUA4bYXV5NJMtiuzhzLn6Asq8oAMU,0
rpaweLD4QB2m6cRjzNBzfVb6hC4HGNezdr,1613.761075924062
rwCF5DaH85J1X8jidN9HoFng3od3evhPCk,0.9999999999999999
rNtS56KnTH3KZjhthZjUp3xEzp9jA1UCWT,0.9999999999999999
rMRfvhTpruYMc9rhwshwq9rWifAyL1cyTc,0.9999999999999999
ra4iHGKrSPNLzFWFv2394cTiEoq73LMp6p,1.508481518481518
rLEUHuVCd8o9XmKn3nk8oGwYS3QEpUjo3e,0.9999999999999999
rUCKMABHUHoHNvSLeYDBFakSX1MjaTs6w8,1.508481518481518
rKHr1ooKD3STbEm5ormePCQjQMSvgkGQXC,1.508481518481518
rB8FACFfwzNNZx1hVwcjymuxWodhubM2Cz,150.7414122640422
r9YDzvmYMdC6K2uvF4jdWBTsbZszs9YRsq,1.612015984015979
rBez5YsXcJtyKdgpxkBwv773bQihgzhtZo,807.6140759240749
rfLmUupiF41zb1Wew9BwycqNkM4gpVFpMm,841.6251608391577
rBA1hcPpurahVK6sZn5Jyhpcv4mCYi4WqN,146.4329070929064
rD3Tj8RaSrBS4wjKpgAQx2ZhSbGxYgn8jx,4899.741329742776
r9odPP2ujL8Rq5MyH4hBuNmQKvypSVTF6N,174.4446253746242
rEGy8FkZy682Dzm7cFZpN4sVgn7C3V255J,1.508481518481518
rBbffXaxcSu2ngDAjzdEGcuNX67WMkU7YS,1.508481518481518
rpY7MX5Tosbi8wsPavZSd4mCSyGzuzNGQS,1.508481518481518
rExkdfRw6HRyhg6w24myVNu4ppUmfgY3i6,835.7972047952024
rMntSiJt4DYKCiNW3Jw3ujMaTvpt9PS9s3,615.2020449550429
rMCvJSnSvFBZcxvHTCwRvKpBkxC9FmpCnT,835.7972047952024
rse93VKNRrpNETnZBZ2ti1v6w1TgduiTuQ,812.057978021977
rhs8B8ywEah1EbatBjczmoJop7oNAYKS2k,1.758231768231768
rLLqkErfeUhmTfqFFbcWRdiXieZTZ7yjgE,1.508481518481518
rBNSiv64vUJ8Rhy6EnguWvwe88p1XL7EHB,426.697002997002
raM9VfuxqvwhJERHT7wWVo2L8djV7YECub,1.508481518481518
rwoU2BK4DHd9FfqDzxb5RvdwCoV7XR4M88,0.999000999000999
rL2cmfJqQrRYfAmYsBTtubWC6Kxp1bNW3u,72.30243866948733
rQUWmRvkxrpriJWW7fHoESoNEXVEPz1YB7,1.508481518481518
rsHB3C7TRZLn8eZgVe7Wpg2Kti48yHcGdJ,0
rMHC34JhLRm4VkDxNvrG6KGR6rSJWF9vqZ,1.508481518481518
rLjhPwQVAJHoKJQ3b1EnHhC8sYWGVak7uP,1.508481518481518
rp7pSsUi9qGaKTo2hFB6ufF5LLeAzECuCK,1.508481518481518
raJhjzsmxZdtTpTuGzx5s24tMrBPAnzxnY,162.4515452873186
rGnBUCwMJSX57QDecdyT5drdG3gvsmVqxD,288.047613741258
rLcAhaYDEsdP81tVubZVJguyKgxUiziC9c,12358.95651124865
rhHdxg2ddF7qxdnh2xfBgHAyfvaXZRaCXg,1.544068931068929
rh9p9RggyjtQH7bi83ge9n8DLzb13eMXcq,232.6527072927064
rsTBaSjACyC4DtQMet5LGQy1XZFk3y2HCk,166.4217012986995
rnj9xeaZ4fJ9EXpDkhqTcduHVyyUvd8d7H,1.508481518481518
rfcP3yCMJkJ6rLDBLudZLQfi656XGDTSLF,0.9999999999999999
r3eDAU6CR5c3euxiPmDfCPZGsiVto4xmuC,1.508481518481518
r4YhXmNLG4jnY4TzAzrNUNqNy8p997yHet,836.6321528471505
r31y4XptrXc4NNxQu64KiyGGWLSuvsLgms,811.4457792207781
rKByUNewRZq9WwjiNzJGYFhAQuGyYJye1V,1.802159639360614
r3NqCeSN7VVKtEQnQj5VNs8K2TAhytPQSC,1.508481518481518
rf9P9iFxKw3URFiWaLfiGQWLmZ48YEWv7J,0.9999999999999999
rwCL4cdm3GN9e2mP7Kw7r3PEKDmUgc7oTt,85.45733273241038
r4f87mEZiUE2QFagK5SjegzTbSsGFGxMNQ,0.9999999999999999
rhQBRWrfK8A248jLAmBLHXfvheuTcGkNUT,0.9999999999999999
rPgTrTdi5EYaGfbaweXdVfjPRFtYZ9cn9b,831.4563526473504
rn6r1Vv8nZa3bFdDLJocx6mR3ptNMLbYHp,1.508481518481518
rDkXVNAcgM1L1Goq8Ld4CF51qFxW4bxvC6,1.508481518481518
rPb16Kiq1HR4A7PaFbs27WB6R2jmZDxE64,807.6140759240749
r3CrRKg8zC3i6p8FPqKdEFo4AacqqHpdtZ,1000.747856507217
r4Z3EGWcrs34F5esLTT4XoCrynoEpxArPy,1.508481518481518
rK87CM5XefHUa6NPj6ZB5rouN5tbY7oVHC,807.6140759240749
rUxPns15xcAt1FnMVRHd3RfwPCApWWgJDy,84.68813186813175
rMAMafJa1WFLey1vEUbPt6RkrSPYNH5fV8,388.4082387869548
rwGhALyEhaoJteuRgdo3RCfFXfCN1T5m54,1.508481518481518
rEK8SEvhyxe5QQcH2wZKhYfdU1FrMrN3Ji,0.9999999999999999
rNCk7nzA1WHUFbGrr5DJvsnBwjnBdu6ZrT,0
rDFKuNCQh9nQNQve4rLrbYzVnuBwhzHejZ,0.9970842557442448
rBe71eT9pyH2g2Q8NfNqCz7bfGz9nx9fmo,923.2615956535556
rG68u3oECo7ubXtwztQmXLmKGeoGuQNeNC,59.99810689310662
rs5YVGTewyVjSzJxRi9UbgNitbHFWV87bB,1.508481518481518
rLqiJGJwJB9MQRdjwqABa89YWr78cbQWby,0.9999999999999999
rHox6ekzTJwX8MUXeBKsyTw8i37pUxcnm7,1.508481518481518
rNFGyzKCPQtEa1GGfS2ptfpzps5sDHsep4,2267.782030107187
r3w4wceNkeV8uEH3Hkun2353Ugob8bpXPy,1.508481518481518
rJY7Us8sD5oQ2MTauuibzetJqLtH5gmtW9,807.6140759240749
raViaZFs5HM32gB6pnvkqPW8n5jqdh3mW,1.430799200799194
rDavPzHtrtDuPP5zBHQFnUPAf2uSpgbNwy,1.123416406431261
rUofyureEucquuGMSbM8j7Jf8ae7EVmGa7,0.9999999999999999
r444xJCM5qPWYLB7FRc4648Y89FvBo5dXu,372.1079786119749
rUokDKRHdMYfo7nhVrTmx3fsqZw8JR6j2X,1.818171828171827
rwchKTr1e7mD1HZYYGyGsEr4VN6emezH97,1.049950049950049
rEp4EV2GB3QiixmVwqGCK4Jg7YcfiBUE6n,807.6140759240749
rJQVE5n5ALMQYpaZy6Re6qoarm3mG7SCJK,1.508481518481518
rwPMRoL2pfPiCanGf8EPPFKQa9Kp58D7K5,1.38703496503496
rMkkhxhiicNuQvBQViaf4GNHw3ziDPXWaY,37.86217123635576
radgUUTsaadHuwPXtFdmpPt5qpa5Q2v9Zh,0
r9KBTUqyToQiVs82KLKVRA5UKhyAiuR4Ro,0.9999999999999999
rGxtE8q9ByySLg9gasHrcmBuP8w3Y3Gps5,1.768221778221778
rJtpmBkgQxdi2yusxZpWQp8bGf73bgj5MG,32.8660469530469
rhN1K83YR1tU7V1q1QAaLwh8R7ggFbRtYY,1.508481518481518
r9euVvtB6xDCFPhVT2FsF3tXH4hv3f4r6x,165.6997987227542
rwUUm5hsEHDXEuusKCVSdmf7MZehuvwTVG,1.039960039960039
rLB5qwenWm1TF4zbTVhZj837uyNoCv9Vt9,2.438726291557057
rL6SGHQ4N5q2nf3SGNPdo7Q45ryUZ3zB3n,168.1562128411569
r4pf1LZudbHoAP3V5zecDacSAWZeJZVJRE,576.4366533466525
rMVeFxRqmgojQStnZx1ThHWupNrVQjvqdn,1.12087912087912
rE3AsgMoE8XY6AEzr6fms7kgM8VKw6KAwe,303.5659840159829
rJTR31ZGTT3M6LB672QoLKZREnQnYjfLmE,833.5308551448526
rshyq7N3dg3NJ7dx6KmgFe3DBCGP5Z5VGG,1.003992011984019
rBEs29DvTzp4RUHUjnFqHz8wiVEtSVHdgc,1.661975387250111
r4agHAvWusP2fw2yuHuGGGUe6eES6VLwiW,70.69090367180671
rDRZvJYya2jTYHzW8ppVFLbNo8xCBSBd8b,3.793695730135718
rM3Y1zp6EqqgKx8UWXVCx2oGFsYocqC8B2,0
r3LzwEHgnFdY9KWG1GkBdFxC1FKtHmwdta,362.7496434944491
rBRDwdk5SEMSiNk6a6CDsQGzyutcdu3iTd,78.22434072655048
r44RqcEcNs3Z7iXq69YqDhVGy9371D82UJ,1.508481518481518
rHREdSmP2WEWUbmdDBWonq7zU4hA769n3A,7.868377477374689
rKZNyoNY5u472Fy4N7AuPfXLQ5NE1GrN1b,66.88592995410262
rD4HRrWLKmxw4kQhQtB7o8pX9464EyD6ov,670.2213438024359
r4jmTSwtmenmH4ftSEMgLs7ZpHireB8FKs,0
rMvG1kSrkBREzyTB2tNN1cUHxPsz7JMB94,0.9999999999999999
rhJNZnTgfrapEcF2oq1zQG2W3txZnLArdF,302.5482170176376
rp8SDHgFy867DPzqjot97hGNJCEKJGYdM4,112.8098501498498
rsYBMwWRMmg9FqTDxjw67HrQapeiFa3VJN,750.6313216783207
r3XthNtCcnd3WLizLssKHDnFncwrzU2udr,1.558431568431568
rEJSmAFDKKDyuu2Hgzdn71QuhX2CHhTrKq,0.9999999999999999
r9UoGsiCEKFn3LCxKxvEnnh2eAb56sjnMT,1.508481518481518
rhwfKcP26uJ6cL5yapxm7gdVn2outQftCd,1.508481518481518
rGn4RhJgnFPSQAHJrjsm7eKwfmjRjjKoN6,0.9999999999999999
rHGMEhEDHoSJMfamrwQzEdfM5GFdfJS8Gg,2.751008890109881
rJJstbavVGkmqBeENFEsPEKvictQAd9tM2,0.9999999999999999
rDtNZG9JYFCM6Janyhoyf49HT1AiftLjha,228.9639524492221
rE41oJdSRSUYdFwAQqrGfLuQxESKkq7uf5,0.9999999999999999
rsaxeMQJbQWUneKVPpQ2rTLHuiUA3JTKZ3,59.00373626373615
rnQjnv4A4Uu3ZawJVFhki3jJHm4YjsouoX,25.84657150030589
rKuMUDQV3JyiocMzMjtXcCKVx3ATb6CK99,576.4581591789815
rKsWmQAPkmzNg5ah1aVyrZPT1eFKMkJUjH,0.001998001998001998
rhfT7f9Mr3YXt8EhfRvfMo2uF7B33PQHcZ,102.8332661709201
rDHRub2ERa2qHrEG853S7iYk82WYVqjqXm,0.9999999999999999
r3byNzyT6fQJG6Jz9fqFe7oFvQ2RhbC2He,0.9999999999999999
rUfmdAY57tkJyM8y3429TP8bVNJtchrBGj,283.4725274725265
rLuxK8QJVSXkFBrLrRxA3TVmAmhD9tAgG9,96.53825946596764
rGU84b6Ccapijs7ZoPANTPEnqhNoBWK6CJ,1.508481518481518
